TrialID,Title,Phase,Status,Enrollment
NCT03455296,"Fluid Management Surgical Patients in Intensive Care Unit.",NA,COMPLETED,60
NCT06160596,"Analyzing and Solving Exceptional Long-term Survivors in Solid Tumors With Poor Prognosis",N/A,RECRUITING,1020
NCT06159296,"Effect of Inhaled Hydroxy Gas on Long COVID Symptoms",NA,UNKNOWN,25
NCT02958696,"Relative Bioavailability of HTL0018318 Oral Aqueous Solution Versus Capsules",PHASE1,COMPLETED,37
NCT05250596,"COLchicine On-admission to Reduce Inflammation in Acute Coronary Syndrome (COLOR-ACS)",PHASE2,COMPLETED,182
NCT00947596,"A Study of Inhaled Atropine Sulfate in Healthy Adults",PHASE1,COMPLETED,18
NCT01453296,"Pharmacokinetics and Pharacodynamics of GW642444 in Paedetric Subjects",PHASE2,COMPLETED,28
NCT07251062,"A Study of SYS6010  Enlonstobart  and Chemotherapy for First-Line Treatment of Esophageal Squamous Cell Carcinoma.",PHASE2 PHASE3,NOT_YET_RECRUITING,737
NCT02186262,"Rotating Frame Relaxation and Diffusion Weighted Imaging of Human Gliomas",N/A,COMPLETED,36
NCT00262262,"The Effect of Levetiracetam on the Postmastectomy Pain Syndrome",NA,COMPLETED,25
NCT07240662,"Vorasidenib in CNS WHO Grade 2 IDH-mutant Diffuse Glioma",N/A,RECRUITING,150
NCT05033262,"Our Care Wishes - Dementia",NA,COMPLETED,14
NCT06224062,"Virus and Bronchial Epithelium in Children and the Elderly",NA,UNKNOWN,200
NCT06061562,"Down Syndrome  Physical Activity and Sleep Apnea",N/A,RECRUITING,50
NCT04524962,"Study of Descartes-30 in Acute Respiratory Distress Syndrome",PHASE1,TERMINATED,12
NCT03544346,"Long-term Brain Health of Retired Professional Rugby Players  With a History of Concussion/Head Impact Exposure",N/A,UNKNOWN,200
NCT02363946,"A Study of ARC-AAT in Healthy Volunteer Subjects and Patients With Alpha-1 Antitrypsin Deficiency (AATD)",PHASE1,TERMINATED,65
NCT05976646,"Phase Ib/2a Drug-drug Interaction Study of a Combination of 45mg Dextromethorphan With 105 mg Bupropion",PHASE1 PHASE2,COMPLETED,18
NCT03727646,"Nicotinamide Riboside in LVAD Recipients",EARLY_PHASE1,COMPLETED,5
NCT03626246,"Pathogenesis of Compromised Bone Quality and Mechanics in Chronic Kidney Disease",N/A,COMPLETED,50
NCT02889146,"Progressive Mobility Program and Technology to Improve the Level of Physical Activity and Functionality of ICU Patients",NA,COMPLETED,98
NCT03335046,"Home Visits to Optimize Medical and Educational Success Among Sacramento Schoolchildren With Asthma",NA,COMPLETED,11
NCT04788888,"Evaluation of TAVR Using the NAVITOR Valve in a Global Investigation",NA,RECRUITING,590
NCT00556088,"LBH589  Paclitaxel  Carboplatin +/- Bevacizumab for Solid Tumors",PHASE1,COMPLETED,40
NCT05756088,"Determining the Association of Microvascular Disease as Assessed by PET and Graft Injury by Donor Derived Cell Free DNA",N/A,WITHDRAWN,N/A
NCT01887288,"Capecitabine With Digoxin for Metastatic Breast Cancer",PHASE2,TERMINATED,16
NCT06256588,"A Study of Dostarlimab vs Placebo After Chemoradiation in Adult Participants With Locally Advanced Unresected Head and Neck Squamous Cell Carcinoma",PHASE3,RECRUITING,864
NCT00225888,"Feasibility Study of Digital Photography and Group Discussion for People With Diabetes",NA,TERMINATED,36
NCT06074003,"Does Biological Sex Influence Insulin Sensitivity and Muscle Metabolism Following High-intensity Interval Exercise?",NA,COMPLETED,24
NCT02981303,"Study of Imprime PGG and Pembrolizumab in Advanced Melanoma and Triple Negative Breast Cancer",PHASE2,COMPLETED,64
NCT01279603,"Study of GO-203-2C Given Intravenously in Patients With Advanced Solid Tumors Including Lymphomas",PHASE1,COMPLETED,23
NCT03588403,"TOMO Versus IMRT in Nasopharyngeal Carcinoma Patients",N/A,UNKNOWN,110
NCT04709003,"Covid-19 Vaccine Effectiveness in Healthcare Personnel in Clalit Health Services in Israel (CoVEHPI)",N/A,COMPLETED,1567
NCT03406403,"A Comparative Study Between Laryngeal Mask Airway and Magensium Sulphate in Attenuating Systemic Stress Response During Emergence of Patients Undergoing Supratentorial Tumours.",NA,COMPLETED,60
NCT07225127,"Comparison of Intravesical Therapy and Surgery as Treatment Options for Bladder Cancer 2",N/A,RECRUITING,408
NCT04716127,"A Proximity-incentive Strategy for Cervical Cancer Screening",NA,COMPLETED,656
NCT01098227,"Exhaled Nitric Oxide Levels in Infants and Young Children Infected With RSV or Other Viral Infections",N/A,WITHDRAWN,N/A
NCT05614427,"The LAVA (Lateral Flow Antigen Validation and Applicability) 2 Study for COVID-19",NA,COMPLETED,449
NCT00281827,"Carboplatin  Gemcitabine  and Thalidomide in Patients Undergoing Surgery for Stage II or III Non-Small Cell Lung Cancer",PHASE2,TERMINATED,22
NCT03482661,"Magnetic Steering Improves Small Bowel Capsule Endoscopy Completion Rate",NA,COMPLETED,227
NCT01240161,"Personalized Translational Platform for Biomarker Discovery in Brain Tumors",N/A,COMPLETED,37
NCT00991627,"Different Approaches to Maternal Hypotension During Cesarean Section",PHASE4,COMPLETED,36
NCT00111527,"APAF: Assessment of Cardiac Resynchronization Therapy in Patients With Permanent Atrial Fibrillation",PHASE3,COMPLETED,458
NCT02130427,"A Volume  Motion  and Anatomically Adaptive Approach to Photon and Proton Beam Radiotherapy",NA,COMPLETED,74
NCT05584761,"Unrelated Umbilical Cord Blood Stem Cell Combined With Azacitidine Based Treatment for Advanced MDS CMML-2 and sAML",PHASE1 PHASE2,RECRUITING,50
NCT03820661,"High Resolution Ultrasound in Pancreatic Ductal Adenocarcinoma",NA,ACTIVE_NOT_RECRUITING,30
NCT03369561,"Comparison Between Right and Left Ventricular Systolic Dysfunction as a Risk Factors for Aki in Critical Care Patients",N/A,UNKNOWN,80
NCT00998361,"Hematopoietic Stem Cell Transplantation From Human Leukocyte Antigen (HLA) Compatible Donor in Ewing Sarcomas and Soft Tissues Sarcomas",PHASE2,UNKNOWN,140
NCT06030661,"The HF-POL Study - Multicenter Study of Polish Patients With HF and LVEF >40%",N/A,UNKNOWN,1497
NCT02190461,"Impact of Early Respiratory Rehabilitation in the Exacerbations of Re-admitted COPD Patients",NA,COMPLETED,39
NCT00467961,"Stem Cell Transplantation for Patients With Cancers of the Blood",PHASE2,COMPLETED,61
NCT05884242,"A Study of Adalimumab on Inflammatory Mediators Following a Systemic Endotoxin Challenge",PHASE1,COMPLETED,20
NCT02024542,"Metabolic Responses to Bariatric Surgery",N/A,RECRUITING,500
NCT06337942,"Deceased Donor Bladder or Combined Kidney-bladder Transplantation: a Phase 0 First-in-human Study",NA,RECRUITING,5
NCT03904342,"Sophie Pilot Implementation and Assessment",NA,WITHDRAWN,N/A
NCT05252442,"Association of the Risk for Thrombotic Thrombocytopenia Syndrome and Exposure To COVID-19 Vaccines",N/A,COMPLETED,7641136
NCT07030842,"Precision Recurrence Risk Assessment in Early-stage Hepatocellular Carcinoma",N/A,COMPLETED,579
NCT07011186,"A Clinical Trial of TQB3909 Tablets in Combination With Azacitidine for the Treatment of Myeloid Malignancies",PHASE1 PHASE2,RECRUITING,138
NCT04764786,"Polyphenol Enriched Extra-virgin Olive Oil and Postprandial Glycemia in Type 1 Diabetes (DOP)",NA,COMPLETED,22
NCT04035486,"A Study of Osimertinib With or Without Chemotherapy as 1st Line Treatment in Patients With Mutated Epidermal Growth Factor Receptor Non-Small Cell Lung Cancer (FLAURA2)",PHASE3,ACTIVE_NOT_RECRUITING,587
NCT07194070,"A Study on Hemolytic Disease of the Fetus and Newborn (HDFN) Through Global Registry",N/A,RECRUITING,175
NCT03435770,"Evaluation of Safety and Feasibility of EUS-guided RFA for Solid Pancreatic Neoplasms",NA,UNKNOWN,10
NCT06469970,"Evolution of the Initial Distribution Volume of Glucose in the Severe Burned Adults",PHASE2,RECRUITING,15
NCT00590070,"THE REOPEN-AMI STUDY - Intracoronary Nitroprusside Versus Adenosine in Acute Myocardial Infarction",PHASE2 PHASE3,COMPLETED,240
NCT05051670,"da Vinci SP Robotic Gastrectomy",NA,COMPLETED,19
NCT05151770,"Type 1 Diabetic Post Prandial Glycemia Evaluation Using an Algorithm",N/A,COMPLETED,40
NCT01312870,"Study of Postoperative Nutritional Support in Cardiac Surgery.",PHASE3,TERMINATED,21
NCT01789073,"Preoperative Oral Immunonutrition for Patients With Pancreatic Cancer Undergoing Elective Surgery - Effect on Complications and Length of Hospital Stay",NA,COMPLETED,35
NCT07107373,"A Study to Assess the Treatment of Obstructive Hypertrophic Cardiomyopathy (oHCM) With Mavacamten in the US",N/A,ACTIVE_NOT_RECRUITING,150
NCT03243773,"Evaluation of Lung Ultrasound in Acute Heart Failure",N/A,COMPLETED,56
NCT00097773,"Comparison of Two Treatment Regimens to Reduce PA Infection in Children With Cystic Fibrosis",PHASE2,COMPLETED,304
NCT01997073,"One Lung Ventilation",N/A,COMPLETED,40
NCT03590873,"The Effect of Restrictive Fluid and Vasopressin During Surgery of Burn Patients",NA,UNKNOWN,158
NCT07291973,"Clinical Investigation Evaluating the Performance  Safety and Clinical Benefit of the Endowave FlexAblate™ Microwave Ablation System in Patients Undergoing Lung Ablation Procedures.",NA,RECRUITING,43
NCT07432373,"Intrapleural Alteplase-Tyloxapol vs Intrapleural Alteplase-DNase in Pleural Infection",N/A,NOT_YET_RECRUITING,80
NCT03875573,"Neo-adjuvant Chemotherapy Combined With Stereotactic Body Radiotherapy to the Primary Tumour +/- Durvalumab  +/- Oleclumab in Luminal B Breast Cancer:",PHASE2,ACTIVE_NOT_RECRUITING,147
NCT03131973,"Effects of Concomitant Administration of BMS-986195 on Methotrexate  Caffeine  Montelukast  Flurbiprofen  Omeprazole  Midazolam  Digoxin  and Pravastatin",PHASE1,COMPLETED,26
NCT00003773,"IM-862 in Treating Patients With Recurrent Ovarian Cancer",PHASE1,COMPLETED,43
NCT02284269,"Meta-analysis in Post-marketing Surveillances for SGLT2 Inhibitors in Patients With Type 2 Diabetes Mellitus",N/A,UNKNOWN,18000
NCT04186169,"Peri-Atrial Inflammatory Fat and Atrial Fibrillation",NA,TERMINATED,4
NCT04905069,"Effectiveness of the SpaceOAR Vue System in Subjects With Prostate Cancer",NA,ACTIVE_NOT_RECRUITING,500
NCT06653569,"Efficacy of Baloxavir Against Influenza in Hospitalized Patients: the INFLUENT Study (INpatients InFLUENza Treatment)",PHASE3,RECRUITING,484
NCT04045769,"A Study to Evaluate the Effect of Saroglitazar Magnesium on the QTc Interval in Healthy Volunteers",PHASE1,COMPLETED,52
NCT05971069,"Real-time Identification of the Aberrant Left Hepatic Arterial Territory in the Liver Using Near-infrared Fluorescence Imaging",NA,COMPLETED,50
NCT01723969,"Screening Platform for Clinical Trials in Advanced Colorectal Cancer",N/A,COMPLETED,668
NCT07382869,"to Investigate Impact of Diet and Physical Activity Based Nurse Led Interventions on Maternal Outcomes and Neonatal Outcomes in Women With Gestational Diabetes Mellitus (GDM)",NA,NOT_YET_RECRUITING,66
NCT05685069,"Prevalence of Attributable Etiology and Modifiable Stroke Risk Factors in Patients With Covert Brain Infarctions",N/A,RECRUITING,230
NCT00973869,"Curcumin in Preventing Colorectal Cancer in Patients Undergoing Colorectal Endoscopy or Colorectal Surgery",PHASE1,UNKNOWN,30
NCT00100269,"Menevit Study: Menevit Anti-Oxidant Therapy for the Treatment of Male Infertility",PHASE3,COMPLETED,60
NCT02624869,"Safety  Tolerability and Efficacy of Evolocumab (AMG 145) in Children With Inherited Elevated Low-density Lipoprotein Cholesterol (Familial Hypercholesterolemia)",PHASE3,COMPLETED,163
NCT01375283,"Sensory Mapping Following Video-assisted Thoracic Surgery",N/A,UNKNOWN,48
NCT06900283,"Quality of Life as a Predictor of OS and PFS in Patients With Lung Cancer",N/A,ACTIVE_NOT_RECRUITING,320
NCT06726083,"Improving Dietary Quality and Social Engagement Through a Virtual Nutrition and Teaching Kitchen Intervention Among Older Veterans With Impaired Mobility",NA,NOT_YET_RECRUITING,180
NCT01272583,"Dipeptidyl Peptidase-4 Inhibitors and Alpha-cell Recovery",NA,COMPLETED,16
NCT01578083,"Chemotherapy-Induced Cognitive Impairment",N/A,COMPLETED,28
NCT02319083,"Outcome After Coronary Artery Bypass Grafting",N/A,UNKNOWN,4000
NCT07408583,"Prenatal Transplantation for Fetuses With Fanconi Anemia",PHASE1 PHASE2,NOT_YET_RECRUITING,12
NCT06021483,"Observational Study to Evaluate the Safety and Efficacy of Zepzelca™ Injection",N/A,RECRUITING,300
NCT04413383,"Use of Traditional Curved Iris Scissors or the Wuennenberg Modified Curved Iris Scissors for Skin Surgery",NA,COMPLETED,147
NCT05583383,"A Study of the Advanced Adenocarcinoma of Stomach and Gastroesophageal Junction With Camrelizumab+SOX Control Camrelizumab+SOX+ Trastuzumab",NA,UNKNOWN,62
NCT03233841,"Farber Disease Natural History Study",N/A,COMPLETED,45
NCT04549441,"Prospective Observational Study Comparing GA and WALANT in Distal Radius Fracture Plating Surgery",N/A,UNKNOWN,60
NCT00767741,"Evaluation of the Effects of Heating or Massaging or Vibrating at the Vicinity of the Insulin Delivery Site",NA,COMPLETED,100
NCT05358041,"Cone Beam CT Guided Robotic Navigational Bronchoscopy",N/A,UNKNOWN,200
NCT04646941,"Diabetic Complications and Obstructive Sleep Apnea",N/A,UNKNOWN,330
NCT05588141,"A Phase I/II Study of Zotiraciclib for Recurrent Malignant Gliomas With Isocitrate Dehydrogenase 1 or 2 (IDH1 or IDH2) Mutations",PHASE1 PHASE2,RECRUITING,96
NCT01992341,"AMG 386 Drug-Drug Interaction Study With Paclitaxel",PHASE1,COMPLETED,35
NCT06643754,"A Clinical Study of SHR-3276 for Injection in Patients With Advanced Malignant Tumors",PHASE1 PHASE2,RECRUITING,115
NCT03172754,"Study of Nivolumab and Axitinib in Patients With Advanced Renal Cell Carcinoma",PHASE1 PHASE2,ACTIVE_NOT_RECRUITING,98
NCT06600841,"Adebrelimab Combined with Non-platinum Chemotherapy and Fuzuloparib in Recurrent Platinum-resistant Ovarian Cancer",PHASE2,NOT_YET_RECRUITING,37
NCT05824741,"Early Intervention to Promote Cardiovascular Health of Mothers and Children (ENRICH)",NA,COMPLETED,15
NCT02117154,"Relationship Between HbA1c  Fasting Plasma Glucose  Post-prandial Glucose and Other Measures of Glycemic Control",N/A,COMPLETED,100
NCT02630654,"Study For Evaluating The Value Of A Multi Biomarker Approach In Metastatic GEP NETs",N/A,COMPLETED,404
NCT01957241,"PLA for HCC and Esophageal ca Serum",N/A,UNKNOWN,164
NCT05709041,"Effect of Transpulmonary Pressure Guided Ventilation on Intraoperative Right Heart Function",NA,NOT_YET_RECRUITING,50
NCT07187154,"The Application of Symptoms Management Program Based on the Patient Reported Outcome After Esophagectomy",NA,NOT_YET_RECRUITING,252
NCT02739854,"Prevalence of Atelectasis in Critical Trauma Patients",N/A,COMPLETED,338
NCT03309254,"Role of Glycaemic Index and High Protein Meal in Response of Blood Biomarkers for Pre-diabetes",NA,COMPLETED,46
NCT07055854,"Virtual Mindful After Cancer (MAC) Intervention to Promote Sexual Health for Breast and Gynecologic Cancer Survivors",PHASE1,RECRUITING,60
NCT06879054,"Lifestyle  Education  Activity  Nutrition (LEAN) Into Pregnancy",NA,NOT_YET_RECRUITING,200
NCT02720354,"A Phase I Study of a Novel Tracer for Positron Emission Tomography "PET" Myocardial Perfusion Imaging "MPI"",PHASE1,COMPLETED,12
NCT03843554,"Commensal Oral Microbiota in Head and Neck Cancer",NA,TERMINATED,60
NCT05120154,"Building CAPACITI for Community-Based Palliative Care",NA,COMPLETED,566
NCT05390554,"Using Buteyko Breathing Technique to Control Asthma in School-Age Children",NA,COMPLETED,33
NCT01321554,"A Multicenter  Randomized  Double-Blind  Placebo-Controlled  Trial of Lenvatinib (E7080) in 131I-Refractory Differentiated Thyroid Cancer (DTC)",PHASE3,COMPLETED,392
NCT05669105,"Prospective Collection of Whole Blood From Active Non-Small Cell Lung Cancer Patients for Supplemental Research",N/A,UNKNOWN,200
NCT01916005,"Diagnostic Value of 18F-fluorodeoxyglucose Positron Emission Tomography/Computed Tomography in Prosthetic Valve Endocarditis",NA,COMPLETED,174
NCT00004905,"Combination Chemotherapy Plus Peripheral Stem Cell Transplantation in Treating Patients With Chronic Myelogenous Leukemia or Acute Leukemia",PHASE2,COMPLETED,N/A
NCT02243605,"Cabozantinib S-malate in Treating Patients With Relapsed Osteosarcoma or Ewing Sarcoma",PHASE2,ACTIVE_NOT_RECRUITING,90
NCT02849405,"Evaluation of the Capacity of a Camera to Identify Signs of Arteriosclerosis in Retinal Arterioles",NA,COMPLETED,60
NCT03513705,"Impact of Nationwide Enhanced Implementation of Best Practices in Pancreatic Cancer Care (PACAP-1)",NA,COMPLETED,4000
NCT00532805,"The Use of High Resolution Chest Computed Tomography in Alpha-1 Antitrypsin Deficiency",N/A,COMPLETED,49
NCT00632905,"Bone Health Observational Study",N/A,COMPLETED,599
NCT00605605,"Vascular Endothelial Protection Effects of Dextromethorphan",PHASE4,COMPLETED,40
NCT03023605,"Analysis of a Training Intervention for Pulmonary Embolism Diagnosis in Emergency Department (APEED)",NA,COMPLETED,440
NCT03819205,"Is Kinesio Taping Treatment Effective in Children With Cerebral Palsy?",NA,UNKNOWN,34
NCT07370805,"18F-FAPI PET in Lung Cancer",N/A,NOT_YET_RECRUITING,120
NCT06116305,"Lactate Kinetics as a Predictor of Survival in ACLF With Septic Shock",N/A,UNKNOWN,100
NCT04296305,"Effect of Opioid Infusion Rate on Abuse Liability Potential of Intravenous Hydromorphone for Cancer Pain",PHASE4,ACTIVE_NOT_RECRUITING,84
NCT04542694,"Study of Favipiravir Compared to Standard of Care in Hospitalized Patients With COVID-19",PHASE3,COMPLETED,200
NCT00582894,"Reduced-Intensity Allogeneic Hematopoietic Stem Cell Transplantation for Malignant Hematological Diseases",NA,COMPLETED,17
NCT06324994,"Linperlisib Plus Obinutuzumab and Venetoclax for Relapsed and Refractory Blastoid Variant of Mantle Cell Lymphoma.",PHASE2,NOT_YET_RECRUITING,10
NCT03977194,"Atezolizumab in Elderly Patients With Advanced Non-Small-Cell Lung Cancer and Receiving Carboplatin Paclitaxel Chemotherapy",PHASE3,ACTIVE_NOT_RECRUITING,510
NCT02629094,"Cardiometabolic Effects of Eplerenone in HIV Infection",PHASE2,TERMINATED,5
NCT04053894,"Association of PeriOPerative Aspirin-ResisTance and CardioVascular Outcome",N/A,UNKNOWN,220
NCT02176694,"Adolescent Controlled Text Messaging to Improve Asthma Medication Adherence in Primary Care",NA,COMPLETED,29
NCT00081094,"Positron Emission Tomography Using Carbon-11 Acetate and Fludeoxyglucose F 18 in Detecting Hepatocellular Carcinoma (Liver Cancer) in Patients With Known or Suspected Liver Cancer",NA,COMPLETED,31
